i.data, BY, AGE, R, i, m, d, d.rate, i.rate, m.rate, N, S.i, S.m, I, M, D, I.est, M.est
89, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.24750499001996, 0.0172661870503597, 0.266471449487555, 695, 3, 182, 12, 182, 124, 15, 182
89, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.15, 0.153846153846154, 0.93730407523511, 377, 11, 299, 58, 299, 3, 55, 299
89, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 17, 0, 17, 0, 17, NA, 0, 17
89, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.995278843316613, 0, 0, 67780, 0, 0, 0, 0, 67460, 0, 0
89, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.263322884012539, 0, 0.003125, 320, 0, 1, 0, 1, 84, 0, 1
89, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.16751269035533, 0.0425531914893617, 0.124444444444444, 235, 3, 28, 10, 28, 33, 15, 28
89, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, NaN, 0.134146341463415, 1, 164, 3, 142, 22, 142, 0, 15, 142
89, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
89, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.984051342578932, 0, 0, 67780, 0, 0, 0, 0, 66699, 0, 0
89, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.219811320754717, 0, 0.0194264569842738, 1081, 0, 21, 0, 21, 233, 0, 21
89, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.273519163763066, 0.0217654171704958, 0.290482076637824, 827, 7, 235, 18, 235, 157, 35, 235
89, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 1, 0.141486810551559, 0.997206703910615, 417, 14, 357, 59, 357, 1, 70, 357
89, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
89, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.96851578636766, 0, 0, 67780, 0, 0, 0, 0, 65646, 0, 0
89, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.30019120458891, 0, 0.0196813495782568, 2134, 0, 42, 0, 42, 628, 0, 42
89, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.577809798270893, 0.0102459016393443, 0.521048999309869, 1464, 2, 755, 15, 755, 401, 10, 755
89, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.41025641025641, 0.126279863481229, 0.84765625, 293, 10, 217, 37, 217, 16, 50, 217
89, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0, 1, 23, 0, 23, 0, 23, NA, 0, 23
89, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.977958099734435, 0, 0, 67780, 0, 0, 0, 0, 66286, 0, 0
89, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.571620712844654, 0, 0.00468540829986613, 1494, 0, 7, 0, 7, 850, 0, 7
89, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.421171171171171, 0.0235478806907378, 0.286173633440514, 637, 2, 178, 15, 178, 187, 10, 178
89, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, 0, 0.159533073929961, 0.99537037037037, 257, 8, 215, 41, 215, 0, 40, 215
89, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
89, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.978223664797875, 0, 0, 67780, 0, 0, 0, 0, 66304, 0, 0
89, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.38179347826087, 0, 0.002710027100271, 1476, 0, 4, 0, 4, 562, 0, 4
89, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.538172715894869, 0.0395604395604396, 0.085812356979405, 910, 12, 75, 36, 75, 430, 60, 75
89, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.565217391304348, 0.149051490514905, 0.926751592356688, 369, 5, 291, 55, 291, 13, 25, 291
89, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.6, 1, 10, 0, 4, 6, 4, NA, 0, 4
89, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.937002065506049, 0, 0, 67780, 0, 0, 0, 0, 63510, 0, 0
89, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.540636042402827, 0.000468384074941452, 0.00538894095595127, 4270, 1, 23, 2, 23, 2295, 5, 23
89, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.609090909090909, 0.0953846153846154, 0.189342403628118, 1950, 30, 334, 186, 334, 871, 150, 334
89, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.421052631578947, 0.318425760286225, 0.950131233595801, 559, 43, 362, 178, 362, 8, 215, 362
89, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.454545454545455, 1, 11, 0, 6, 5, 6, NA, 0, 6
89, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.963307760401298, 0, 0, 67780, 0, 0, 0, 0, 65293, 0, 0
89, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.56421647819063, 0, 0.00442299959790913, 2487, 0, 11, 0, 11, 1397, 0, 11
89, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.492985971943888, 0.253938832252085, 0.380124223602484, 1079, 66, 306, 274, 306, 246, 330, 306
89, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.142857142857143, 0.233201581027668, 0.927835051546392, 253, 10, 180, 59, 180, 2, 50, 180
89, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.583333333333333, 1, 12, 2, 5, 7, 5, NA, 10, 5
89, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.989451165535556, 0, 0, 67780, 0, 0, 0, 0, 67065, 0, 0
89, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.438028169014085, 0, 0.00699300699300699, 715, 0, 5, 0, 5, 311, 0, 5
89, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.209219858156028, 0.107769423558897, 0.207865168539326, 399, 9, 74, 43, 74, 59, 45, 74
89, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.272727272727273, 0.0403587443946188, 0.897196261682243, 223, 2, 192, 9, 192, 6, 10, 192
89, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 0.875, 1, 16, 2, 2, 14, 2, NA, 10, 2
89, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993242844496902, 0, 0, 67780, 0, 0, 0, 0, 67322, 0, 0
89, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.229759299781182, 0, 0.00218340611353712, 458, 0, 1, 0, 1, 105, 0, 1
89, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.179166666666667, 0, 0.318181818181818, 352, 0, 112, 0, 112, 43, 0, 112
89, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, 0, 0.284263959390863, 0.99290780141844, 197, 14, 140, 56, 140, 0, 70, 140
89, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
89, 2001, 1, 67780, 0, 0, 0.990463532556357, 0.990631454706403, 0, 0, 67780, 0, 0, 0, 0, 67145, 0, 0
89, 2001, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.231205820000084, 0.225552050473186, 0.0015748031496063, 0, 635, 1, 0, 1, 0, 143, 5, 0
89, 2001, 3, 67780, 0.0704827657272399, 0.495316224156089, 0.201748857722773, 0.180722891566265, 0.0590631364562118, 0.461038961038961, 491, 2, 213, 29, 213, 45, 10, 213
89, 2001, 4, 67780, 0.00017732762060234, 0.898407468423943, 0.339980650653301, 0.157894736842105, 0, 0.906862745098039, 204, 0, 185, 0, 185, 3, 0, 185
89, 2001, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 16, 0, 16, 0, 16, NA, 0, 16
89, 2002, 1, 67780, 0, 0, 0.990854411860329, 0.990764237238123, 0, 0, 67780, 0, 0, 0, 0, 67154, 0, 0
89, 2002, 2, 67780, 0.00017732762060234, 0.00568787771062922, 0.201748857722773, 0.169082125603865, 0, 0.00798722044728434, 626, 0, 5, 0, 5, 105, 0, 5
89, 2002, 3, 67780, 0.00017732762060234, 0.593016327017042, 0.339980650653301, 0.271356783919598, 0, 0.614341085271318, 516, 0, 317, 0, 317, 54, 0, 317
89, 2002, 4, 67780, 0.00017732762060234, 0.9950874435056, 0.319471381767528, 0, 0, 0.993103448275862, 145, 0, 144, 0, 144, 0, 0, 144
89, 2002, 5, 67780, 0.292913795100716, 1, NA, NA, 0, 1, 1, 0, 1, 0, 1, NA, 0, 1
89, 2003, 1, 67780, 0, 0, 0.98909313132291, 0.989716730598997, 0, 0, 67780, 0, 0, 0, 0, 67083, 0, 0
89, 2003, 2, 67780, 0.00017732762060234, 0.0173970930877621, 0.339980650653301, 0.32561505065123, 0, 0.00860832137733142, 697, 0, 6, 0, 6, 225, 0, 6
89, 2003, 3, 67780, 0.00017732762060234, 0.387886452428807, 0.319471381767528, 0.34983498349835, 0.00214592274678112, 0.348387096774194, 466, 0, 162, 1, 162, 106, 0, 162
89, 2003, 4, 67780, 0.0564471499723298, 0.95405669599218, 0.630864054420789, 0.636363636363636, 0.0558375634517767, 0.940860215053763, 197, 1, 175, 11, 175, 7, 5, 175
89, 2003, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 4, 0, 4, 0, 4, NA, 0, 4
90, 1979, 1, 67780, 0, 0, 0.938655494505494, 0.937518442018294, 0, 0, 67780, 0, 0, 0, 0, 63545, 0, 0
90, 1979, 2, 67780, 0.00017732762060234, 0.00519494478131969, 0.451869645500778, 0.454782815096131, 0, 0.00519480519480519, 4235, 0, 22, 0, 22, 1916, 0, 22
90, 1979, 3, 67780, 0.470274699055525, 0.184923939831733, 0.598404840737821, 0.627789046653144, 0.475402699172834, 0.181742738589212, 2297, 204, 219, 1092, 219, 619, 1020, 219
90, 1979, 4, 67780, 0.825878427692629, 0.952095808383233, 0.2533993061295, NaN, 0.828337874659401, 1, 367, 64, 63, 304, 63, 0, 320, 63
90, 1979, 5, 67780, 0.375, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1980, 1, 67780, 0, 0, 0.964292309891366, 0.964635585718501, 0, 0, 67780, 0, 0, 0, 0, 65383, 0, 0
90, 1980, 2, 67780, 0.00742961679029346, 0.0216168256336835, 0.598404840737821, 0.596377749029754, 0.00834376303712975, 0.0244005048380311, 2397, 4, 58, 20, 58, 1383, 20, 58
90, 1980, 3, 67780, 0.151033615696943, 0.156927484159161, 0.2533993061295, 0.239457831325301, 0.148504273504274, 0.166875784190715, 936, 26, 133, 139, 133, 159, 130, 133
90, 1980, 4, 67780, 0.494485558787111, 0.838507547707206, 0.190587845622456, 0.14, 0.475247524752475, 0.811320754716981, 505, 46, 215, 240, 215, 7, 230, 215
90, 1980, 5, 67780, 0.135802469135802, 1, NA, NA, 0.116279069767442, 1, 43, 1, 38, 5, 38, NA, 5, 38
90, 1981, 1, 67780, 0, 0, 0.983700007647014, 0.983077604012983, 0, 0, 67780, 0, 0, 0, 0, 66633, 0, 0
90, 1981, 2, 67780, 0.00017732762060234, 0.00187656869414276, 0.2533993061295, 0.265734265734266, 0, 0.002615518744551, 1147, 0, 3, 0, 3, 304, 0, 3
90, 1981, 3, 67780, 0.162064346313835, 0.127892301220025, 0.190587845622456, 0.17246835443038, 0.146428571428571, 0.118549511854951, 840, 41, 85, 123, 85, 109, 205, 85
90, 1981, 4, 67780, 0.352789837594469, 0.993788819875776, 0.461318193158469, 1, 0.344168260038241, 0.997084548104956, 523, 33, 342, 180, 342, 1, 165, 342
90, 1981, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1982, 1, 67780, 0, 0, 0.927440644995796, 0.927279433461198, 0, 0, 67780, 0, 0, 0, 0, 62851, 0, 0
90, 1982, 2, 67780, 0.000432087399496716, 0.00510869485127066, 0.190587845622456, 0.193792117623034, 0.000608642726719416, 0.00588712951684937, 4929, 2, 29, 3, 29, 949, 10, 29
90, 1982, 3, 67780, 0.315561052561415, 0.372233944705946, 0.461318193158469, 0.452873563218391, 0.326494427558257, 0.345618653629184, 3948, 264, 919, 1289, 919, 788, 1320, 919
90, 1982, 4, 67780, 0.556867476801976, 0.988006482982172, 0.364293424430591, 0.25, 0.497899159663866, 0.99163179916318, 952, 98, 474, 474, 474, 1, 490, 474
90, 1982, 5, 67780, 0.72972972972973, 1, NA, NA, 1, NaN, 3, 1, 0, 3, 0, NA, 5, 0
90, 1983, 1, 67780, 0, 0, 0.898807500686103, 0.900929477722042, 0, 0, 67780, 0, 0, 0, 0, 61065, 0, 0
90, 1983, 2, 67780, 0.00017732762060234, 0.00250389277079209, 0.461318193158469, 0.461641791044776, 0, 0.00223380491437081, 6715, 0, 15, 0, 15, 3093, 0, 15
90, 1983, 3, 67780, 0.195291847412556, 0.085782521811181, 0.364293424430591, 0.372622155911973, 0.186858885500416, 0.0859188544152745, 3607, 136, 252, 674, 252, 999, 680, 252
90, 1983, 4, 67780, 0.559009081054184, 0.969574853919001, 0.527567710693972, 0.461538461538462, 0.566587395957194, 0.964334705075446, 1682, 193, 703, 953, 703, 12, 965, 703
90, 1983, 5, 67780, 0.463576158940397, 1, NA, NA, 0.642857142857143, 1, 14, 0, 5, 9, 5, NA, 0, 5
90, 1984, 1, 67780, 0, 0, 0.905105076142132, 0.904691649454116, 0, 0, 67780, 0, 0, 0, 0, 61320, 0, 0
90, 1984, 2, 67780, 0.000267461204752251, 0.00973819244166448, 0.364293424430591, 0.362255285826155, 0.000154798761609907, 0.0114568818702586, 6460, 0, 74, 1, 74, 2313, 0, 74
90, 1984, 3, 67780, 0.273016593452313, 0.145676167824891, 0.527567710693972, 0.516757599376461, 0.266453831041257, 0.140944091061265, 4072, 235, 421, 1085, 421, 1326, 1175, 421
90, 1984, 4, 67780, 0.560224455174214, 0.880811078140455, 0.624597664361772, 0.571428571428571, 0.57741935483871, 0.879770992366412, 1240, 163, 461, 716, 461, 36, 815, 461
90, 1984, 5, 67780, 0.612033195020747, 1, NA, NA, 0.592592592592593, 1, 27, 4, 11, 16, 11, NA, 20, 11
90, 1985, 1, 67780, 0, 0, 0.935017078366353, 0.935231631749779, 0, 0, 67780, 0, 0, 0, 0, 63390, 0, 0
90, 1985, 2, 67780, 0.000322965468935768, 0.00226148866529766, 0.527567710693972, 0.520100502512563, 0.000227790432801822, 0.0025062656641604, 4390, 1, 11, 1, 11, 2277, 5, 11
90, 1985, 3, 67780, 0.140335823236442, 0.0730722600845134, 0.624597664361772, 0.6, 0.138029509757258, 0.0778575372722253, 2101, 55, 141, 290, 141, 1002, 275, 141
90, 1985, 4, 67780, 0.521809800759375, 0.9557851129936, 0.192382894650167, 0.0714285714285714, 0.54940119760479, 0.953488372093023, 668, 72, 287, 367, 287, 1, 360, 287
90, 1985, 5, 67780, 0.843843843843844, 1, NA, NA, 0.846153846153846, 1, 13, 6, 2, 11, 2, NA, 30, 2
90, 1986, 1, 67780, 0, 0, 0.995901329243354, 0.996016524048392, 0, 0, 67780, 0, 0, 0, 0, 67510, 0, 0
90, 1986, 2, 67780, 0.00017732762060234, 0.00748409629537233, 0.624597664361772, 0.633333333333333, 0, 0, 270, 0, 0, 0, 0, 171, 0, 0
90, 1986, 3, 67780, 0.179464622345105, 0.117016388420891, 0.192382894650167, 0.144927536231884, 0.232323232323232, 0.0921052631578947, 99, 3, 7, 23, 7, 10, 15, 7
90, 1986, 4, 67780, 0.770164787510841, 0.867924528301887, 0.249065308838663, 0, 0.830508474576271, 0.8, 59, 12, 8, 49, 8, 0, 60, 8
90, 1986, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 2, 0, 2, 0, 2, NA, 0, 2
90, 1987, 1, 67780, 0, 0, 0.978806423611111, 0.978400708173503, 0, 0, 67780, 0, 0, 0, 0, 66316, 0, 0
90, 1987, 2, 67780, 0.00017732762060234, 0.0213802989965185, 0.192382894650167, 0.18041958041958, 0.000683060109289617, 0.0225563909774436, 1464, 0, 33, 1, 33, 258, 0, 33
90, 1987, 3, 67780, 0.424224668312895, 0.269826270262412, 0.249065308838663, 0.255905511811024, 0.405290102389078, 0.27116212338594, 1172, 93, 189, 475, 189, 130, 465, 189
90, 1987, 4, 67780, 0.243404678944749, 0.967105263157895, 0.345241763937242, 0.142857142857143, 0.235449735449735, 0.951557093425606, 378, 15, 275, 89, 275, 2, 75, 275
90, 1987, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 12, 0, 12, 0, 12, NA, 0, 12
90, 1988, 1, 67780, 0, 0, 0.997995584180377, 0.998155798170552, 0, 0, 67780, 0, 0, 0, 0, 67655, 0, 0
90, 1988, 2, 67780, 0.00017732762060234, 0.0203045685279188, 0.249065308838663, 0.289256198347107, 0, 0.032, 125, 0, 4, 0, 4, 35, 0, 4
90, 1988, 3, 67780, 0.0466321243523316, 0.190217391304348, 0.345241763937242, 0.414285714285714, 0.0348837209302326, 0.156626506024096, 86, 0, 13, 3, 13, 29, 0, 13
90, 1988, 4, 67780, 0.10738255033557, 0.9950874435056, 0.267044349277317, NaN, 0.0731707317073171, 1, 41, 0, 38, 3, 38, 0, 0, 38
90, 1988, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1989, 1, 67780, 0, 0, 0.97314090529829, 0.973369725582768, 0, 0, 67780, 0, 0, 0, 0, 65975, 0, 0
90, 1989, 2, 67780, 0.00017732762060234, 0.0116493544316086, 0.345241763937242, 0.343434343434343, 0, 0.0127423822714681, 1805, 0, 23, 0, 23, 612, 0, 23
90, 1989, 3, 67780, 0.0277379432275808, 0.253126704786535, 0.267044349277317, 0.270171149144254, 0.0367521367521368, 0.274179236912156, 1170, 14, 309, 43, 309, 221, 70, 309
90, 1989, 4, 67780, 0.0637089138374138, 0.929211210632765, 0.380720590868449, 0.351351351351351, 0.0586264656616415, 0.934163701067616, 597, 5, 525, 35, 525, 13, 25, 525
90, 1989, 5, 67780, 0.0790816326530612, 1, NA, NA, 0, 1, 24, 0, 24, 0, 24, NA, 0, 24
90, 1990, 1, 67780, 0, 0, 0.991103552037679, 0.991029802301564, 0, 0, 67780, 0, 0, 0, 0, 67172, 0, 0
90, 1990, 2, 67780, 0.00017732762060234, 0.00490196078431373, 0.267044349277317, 0.266556291390728, 0.00164473684210526, 0.00494233937397035, 608, 0, 3, 1, 3, 161, 0, 3
90, 1990, 3, 67780, 0.0729064039408867, 0.473963868225292, 0.380720590868449, 0.350877192982456, 0.0767494356659142, 0.442542787286064, 443, 6, 181, 34, 181, 80, 30, 181
90, 1990, 4, 67780, 0.390151515151515, 0.9950874435056, 0.244954112510985, NaN, 0.364864864864865, 1, 148, 8, 94, 54, 94, 0, 40, 94
90, 1990, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1991, 1, 67780, 0, 0, 0.982413980600886, 0.983033343169076, 0, 0, 67780, 0, 0, 0, 0, 66630, 0, 0
90, 1991, 2, 67780, 0.00017732762060234, 0.00307269811701219, 0.380720590868449, 0.383406113537118, 0, 0.00434782608695652, 1150, 0, 5, 0, 5, 439, 0, 5
90, 1991, 3, 67780, 0.0248114579621086, 0.268175847185596, 0.244954112510985, 0.233918128654971, 0.0141643059490085, 0.262931034482759, 706, 0, 183, 10, 183, 120, 0, 183
90, 1991, 4, 67780, 0.148997908090964, 0.936959797002617, 0.22266725095388, 0.307692307692308, 0.157760814249364, 0.921450151057402, 393, 11, 305, 62, 305, 8, 55, 305
90, 1991, 5, 67780, 0.00017732762060234, 1, NA, NA, 0, 1, 18, 0, 18, 0, 18, NA, 0, 18
90, 1992, 1, 67780, 0, 0, 0.994979633655696, 0.994511655355562, 0, 0, 67780, 0, 0, 0, 0, 67408, 0, 0
90, 1992, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.244954112510985, 0.28494623655914, 0, 0, 372, 0, 0, 0, 0, 106, 0, 0
90, 1992, 3, 67780, 0.0408163265306122, 0.151530877010898, 0.22266725095388, 0.25462962962963, 0.0300751879699248, 0.162790697674419, 266, 0, 42, 8, 42, 55, 0, 42
90, 1992, 4, 67780, 0.13914373088685, 0.9950874435056, 0.296600936006381, NaN, 0.118012422360248, 1, 161, 2, 142, 19, 142, 0, 10, 142
90, 1992, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1993, 1, 67780, 0, 0, 0.984913310961969, 0.984434936559457, 0, 0, 67780, 0, 0, 0, 0, 66725, 0, 0
90, 1993, 2, 67780, 0.00017732762060234, 0.02263304229062, 0.22266725095388, 0.218023255813953, 0, 0.0218009478672986, 1055, 0, 23, 0, 23, 225, 0, 23
90, 1993, 3, 67780, 0.0211608524230174, 0.294090654157956, 0.296600936006381, 0.330812854442344, 0.0260223048327138, 0.326972010178117, 807, 3, 257, 21, 257, 175, 15, 257
90, 1993, 4, 67780, 0.135789093535572, 0.989552862515671, 0.57932738671338, 1, 0.127118644067797, 0.996763754045307, 354, 8, 308, 45, 308, 1, 40, 308
90, 1993, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1994, 1, 67780, 0, 0, 0.968625998092638, 0.968530539982296, 0, 0, 67780, 0, 0, 0, 0, 65647, 0, 0
90, 1994, 2, 67780, 0.00017732762060234, 0.0196091578939526, 0.296600936006381, 0.293193717277487, 0.00046882325363338, 0.0145403377110694, 2133, 0, 31, 1, 31, 616, 0, 31
90, 1994, 3, 67780, 0.0087543980971343, 0.510154171681782, 0.57932738671338, 0.557640750670241, 0.00808080808080808, 0.493550577053632, 1485, 1, 727, 12, 727, 416, 5, 727
90, 1994, 4, 67780, 0.116754049612646, 0.871090635244086, 0.378454774816835, 0.40625, 0.115151515151515, 0.89041095890411, 330, 9, 260, 38, 260, 13, 45, 260
90, 1994, 5, 67780, 0.0378006872852234, 1, NA, NA, 0.105263157894737, 1, 19, 0, 17, 2, 17, NA, 0, 17
90, 1995, 1, 67780, 0, 0, 0.977016696944337, 0.976999114783122, 0, 0, 67780, 0, 0, 0, 0, 66221, 0, 0
90, 1995, 2, 67780, 0.00017732762060234, 0.00621683429916295, 0.57932738671338, 0.591467356173239, 0, 0.00769724182168056, 1559, 0, 12, 0, 12, 915, 0, 12
90, 1995, 3, 67780, 0.0266315154494068, 0.30187986319921, 0.378454774816835, 0.366742596810934, 0.0110759493670886, 0.2976, 632, 2, 186, 7, 186, 161, 10, 186
90, 1995, 4, 67780, 0.163406214039125, 0.9950874435056, 0.549562598550708, NaN, 0.201438848920863, 1, 278, 9, 222, 56, 222, 0, 45, 222
90, 1995, 5, 67780, 0.00017732762060234, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
90, 1996, 1, 67780, 0, 0, 0.977026081690611, 0.97683682502213, 0, 0, 67780, 0, 0, 0, 0, 66210, 0, 0
90, 1996, 2, 67780, 0.00017732762060234, 0.00181789260799418, 0.378454774816835, 0.409177820267686, 0, 0.000636942675159236, 1570, 0, 1, 0, 1, 642, 0, 1
90, 1996, 3, 67780, 0.0395201129146083, 0.0743286482899197, 0.549562598550708, 0.568697729988053, 0.0388349514563107, 0.0606060606060606, 927, 10, 54, 36, 54, 476, 50, 54
90, 1996, 4, 67780, 0.200230444245295, 0.941571954538178, 0.58086033867462, 0.6875, 0.204986149584488, 0.944250871080139, 361, 15, 271, 74, 271, 11, 75, 271
90, 1996, 5, 67780, 0.712328767123288, 1, NA, NA, 0.6, 1, 5, 0, 2, 3, 2, NA, 0, 2
90, 1997, 1, 67780, 0, 0, 0.938552243462477, 0.93803481853054, 0, 0, 67780, 0, 0, 0, 0, 63580, 0, 0
90, 1997, 2, 67780, 0.00017732762060234, 0.00538496747864283, 0.549562598550708, 0.53921568627451, 0.000476190476190476, 0.00381133873272987, 4200, 0, 16, 2, 16, 2255, 0, 16
90, 1997, 3, 67780, 0.0842746816302696, 0.197372366348383, 0.58086033867462, 0.567857142857143, 0.0944473274519979, 0.197707736389685, 1927, 35, 345, 182, 345, 795, 175, 345
90, 1997, 4, 67780, 0.328536476283181, 0.939858167143361, 0.473179425931746, 0.461538461538462, 0.31900826446281, 0.936893203883495, 605, 46, 386, 193, 386, 12, 230, 386
90, 1997, 5, 67780, 0.338762214983713, 1, NA, NA, 0.428571428571429, 1, 14, 1, 8, 6, 8, NA, 5, 8
90, 1998, 1, 67780, 0, 0, 0.963807071764288, 0.963927412215993, 0, 0, 67780, 0, 0, 0, 0, 65335, 0, 0
90, 1998, 2, 67780, 0.00017732762060234, 0.00518350282023476, 0.58086033867462, 0.575359342915811, 0, 0.00408997955010225, 2445, 0, 10, 0, 10, 1401, 0, 10
90, 1998, 3, 67780, 0.254382657223757, 0.376626362006345, 0.473179425931746, 0.484787018255578, 0.247582205029014, 0.366323907455013, 1034, 49, 285, 256, 285, 239, 245, 285
90, 1998, 4, 67780, 0.201489785382403, 0.93950309411656, 0.226024423145283, 0.142857142857143, 0.208661417322835, 0.965174129353234, 254, 12, 194, 53, 194, 1, 60, 194
90, 1998, 5, 67780, 0.67175572519084, 1, NA, NA, 0.5, 1, 6, 1, 3, 3, 3, NA, 5, 3
90, 1999, 1, 67780, 0, 0, 0.989655700076511, 0.990011802891708, 0, 0, 67780, 0, 0, 0, 0, 67103, 0, 0
90, 1999, 2, 67780, 0.00017732762060234, 0.010989010989011, 0.473179425931746, 0.458770614692654, 0, 0.0147710487444609, 677, 0, 10, 0, 10, 306, 0, 10
90, 1999, 3, 67780, 0.105128205128205, 0.247851002865329, 0.226024423145283, 0.20703125, 0.0914127423822715, 0.219512195121951, 361, 5, 72, 33, 72, 53, 25, 72
90, 1999, 4, 67780, 0.0365079365079365, 0.913509060955519, 0.231205820000084, 0.3, 0.0443349753694581, 0.896907216494845, 203, 2, 174, 9, 174, 6, 10, 174
90, 1999, 5, 67780, 0.857142857142857, 1, NA, NA, 0.928571428571429, 1, 14, 1, 1, 13, 1, NA, 5, 1
90, 2000, 1, 67780, 0, 0, 0.993655334211393, 0.993567424018885, 0, 0, 67780, 0, 0, 0, 0, 67344, 0, 0
90, 2000, 2, 67780, 0.00017732762060234, 0.00681154719429128, 0.226024423145283, 0.214780600461894, 0, 0.00688073394495413, 436, 0, 3, 0, 3, 93, 0, 3
90, 2000, 3, 67780, 0.00017732762060234, 0.291312867406924, 0.231205820000084, 0.252066115702479, 0, 0.288235294117647, 340, 0, 98, 0, 98, 61, 0, 98
90, 2000, 4, 67780, 0.328341013824885, 0.9950874435056, 0.201748857722773, 1, 0.298342541436464, 0.992125984251969, 181, 13, 126, 54, 126, 1, 65, 126
90, 2000, 5, 67780, 0.292913795100716, 1, NA, NA, NaN, NaN, 0, 0, 0, 0, 0, NA, 0, 0
